Group,Country,Name,Image,Path,PersonPercentage,Predominant
Group F,Belgium Players,Images_Axel Witsel,Axel Witsel42.jpg,data/Images/Group F/Belgium Players/Images_Axel Witsel/Axel Witsel42.jpg,0.3389122155720845,False
Group F,Belgium Players,Images_Axel Witsel,Axel Witsel45.jpg,data/Images/Group F/Belgium Players/Images_Axel Witsel/Axel Witsel45.jpg,0.8665355009503266,True
Group F,Belgium Players,Images_Axel Witsel,Axel Witsel46.jpg,data/Images/Group F/Belgium Players/Images_Axel Witsel/Axel Witsel46.jpg,0.5804138958610079,False
Group F,Belgium Players,Images_Axel Witsel,Axel Witsel47.jpg,data/Images/Group F/Belgium Players/Images_Axel Witsel/Axel Witsel47.jpg,0.7436189678377397,False
Group F,Belgium Players,Images_Axel Witsel,Axel Witsel48.jpg,data/Images/Group F/Belgium Players/Images_Axel Witsel/Axel Witsel48.jpg,,False
Group F,Belgium Players,Images_Axel Witsel,Axel Witsel9.jpg,data/Images/Group F/Belgium Players/Images_Axel Witsel/Axel Witsel9.jpg,0.8803239308992922,True
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere11.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere11.jpg,,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere12.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere12.jpg,0.6119700218980221,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere13.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere13.jpg,0.4687575137795357,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere14.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere14.jpg,0.5101759613362886,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere16.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere16.jpg,0.3158864273982888,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere21.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere21.jpg,0.2977204360710301,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere24.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere24.jpg,0.4637995875698774,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere25.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere25.jpg,,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere26.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere26.jpg,0.4745435804887029,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere27.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere27.jpg,0.4769182614526989,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere3.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere3.jpg,0.0366705443278634,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere31.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere31.jpg,0.6356866570897234,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere37.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere37.jpg,0.3156760694979107,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere4.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere4.jpg,0.4897909010859838,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere40.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere40.jpg,0.8453265842522644,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere41.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere41.jpg,0.6643638417388512,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere42.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere42.jpg,0.2907879430015511,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere43.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere43.jpg,0.4320105882767547,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere45.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere45.jpg,0.3137695093947737,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere48.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere48.jpg,0.5619648278491167,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere49.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere49.jpg,,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere50.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere50.jpg,0.3600927290170887,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere6.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere6.jpg,0.4914919471453822,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere7.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere7.jpg,0.5113439588478716,False
Group F,Belgium Players,Images_Charles De Ketelaere,Charles De Ketelaere9.jpg,data/Images/Group F/Belgium Players/Images_Charles De Ketelaere/Charles De Ketelaere9.jpg,0.4054290152297957,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens14.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens14.jpg,0.6971819612316346,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens15.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens15.jpg,0.9455847644421252,True
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens17.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens17.jpg,0.6224307043355845,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens2.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens2.jpg,0.5902640040280835,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens20.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens20.jpg,0.426820416075493,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens22.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens22.jpg,0.4296325504297516,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens25.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens25.jpg,0.4786862467262771,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens26.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens26.jpg,0.6635642706963484,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens27.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens27.jpg,0.5806131479748916,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens28.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens28.jpg,,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens3.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens3.jpg,0.5583281924367773,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens31.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens31.jpg,0.3901618485551906,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens37.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens37.jpg,0.3737724624110778,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens4.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens4.jpg,0.3833385050544472,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens40.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens40.jpg,,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens42.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens42.jpg,0.3729020724988629,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens43.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens43.jpg,0.4668142826752013,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens49.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens49.jpg,0.5387990896700701,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens6.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens6.jpg,0.5464483558336141,False
Group F,Belgium Players,Images_Dries Mertens,Dries Mertens9.jpg,data/Images/Group F/Belgium Players/Images_Dries Mertens/Dries Mertens9.jpg,,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)11.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)11.jpg,0.5945603166562542,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)13.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)13.jpg,0.6223075686345618,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)16.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)16.jpg,0.6627991604964302,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)20.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)20.jpg,0.6813082532640261,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)21.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)21.jpg,0.495458886458645,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)23.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)23.jpg,0.795853644500889,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)24.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)24.jpg,0.4617684763897966,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)26.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)26.jpg,,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)3.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)3.jpg,0.4443851003327199,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)33.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)33.jpg,,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)36.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)36.jpg,,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)37.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)37.jpg,0.6019554403817249,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)4.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)4.jpg,0.4493656588975898,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)41.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)41.jpg,0.6381872747164964,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)43.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)43.jpg,,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)46.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)46.jpg,0.184542030731401,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)47.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)47.jpg,,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)49.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)49.jpg,0.576406290424849,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)5.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)5.jpg,0.6408738774301731,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)50.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)50.jpg,0.7784375419158062,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)7.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)7.jpg,,False
Group F,Belgium Players,Images_Eden Hazard (captain),Eden Hazard (captain)9.jpg,data/Images/Group F/Belgium Players/Images_Eden Hazard (captain)/Eden Hazard (captain)9.jpg,0.6233467014739307,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken1.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken1.jpg,0.8108386940074472,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken11.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken11.jpg,0.4819020583496989,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken12.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken12.jpg,0.9889541539614704,True
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken14.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken14.jpg,0.9171116721663198,True
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken17.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken17.jpg,0.583088664802118,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken18.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken18.jpg,0.6832603645324118,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken19.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken19.jpg,0.7785770845160583,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken25.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken25.jpg,,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken26.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken26.jpg,0.6638871271221606,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken27.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken27.jpg,0.5036874403083409,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken3.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken3.jpg,0.518071122192933,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken31.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken31.jpg,0.7716195580577404,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken32.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken32.jpg,0.8106811220956416,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken35.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken35.jpg,0.4769999251448468,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken37.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken37.jpg,0.4268011398730506,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken38.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken38.jpg,0.3713493490215069,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken4.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken4.jpg,0.6676477684740905,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken44.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken44.jpg,0.4208861742552212,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken48.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken48.jpg,0.6574543916345018,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken49.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken49.jpg,0.7982996467792448,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken6.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken6.jpg,0.6638610991311678,False
Group F,Belgium Players,Images_Hans Vanaken,Hans Vanaken8.jpg,data/Images/Group F/Belgium Players/Images_Hans Vanaken/Hans Vanaken8.jpg,0.7198720911644089,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen1.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen1.jpg,,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen11.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen11.jpg,0.3973668573997813,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen15.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen15.jpg,0.7828495942730871,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen16.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen16.jpg,0.9140866132458894,True
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen17.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen17.jpg,0.5711273221548891,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen18.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen18.jpg,0.5634781292477611,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen23.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen23.jpg,,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen25.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen25.jpg,0.7503797234827858,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen30.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen30.jpg,0.4382386704778337,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen31.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen31.jpg,0.5824283669210276,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen37.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen37.jpg,0.8496582359525066,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen4.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen4.jpg,0.5173375034329658,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen40.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen40.jpg,0.3707300724703662,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen42.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen42.jpg,0.6854613404910413,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen48.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen48.jpg,,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen49.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen49.jpg,0.6456207071867427,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen50.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen50.jpg,0.8474897656814074,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen6.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen6.jpg,,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen7.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen7.jpg,0.6218518204583139,False
Group F,Belgium Players,Images_Jan Vertonghen,Jan Vertonghen9.jpg,data/Images/Group F/Belgium Players/Images_Jan Vertonghen/Jan Vertonghen9.jpg,0.9429555618183272,True
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku1.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku1.jpg,0.5469169339533756,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku11.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku11.jpg,0.7933911133391559,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku12.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku12.jpg,0.6666994771501954,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku16.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku16.jpg,0.2671956921976213,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku17.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku17.jpg,0.5717376602136727,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku19.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku19.jpg,0.6131358821979439,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku2.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku2.jpg,0.55345050840337,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku22.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku22.jpg,0.7122510904086959,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku23.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku23.jpg,0.2667852222831243,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku27.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku27.jpg,0.3954182915264356,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku28.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku28.jpg,0.5838280461275083,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku30.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku30.jpg,0.3754053148333401,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku31.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku31.jpg,0.5253329615210959,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku32.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku32.jpg,0.7900155595491524,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku33.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku33.jpg,0.428098810795628,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku34.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku34.jpg,0.325745818082028,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku35.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku35.jpg,0.3925971798315145,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku37.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku37.jpg,0.40702728464657,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku41.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku41.jpg,0.7585812267505126,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku42.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku42.jpg,0.5415949603197411,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku45.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku45.jpg,,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku46.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku46.jpg,0.9054834112598124,True
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku49.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku49.jpg,0.4720343675371269,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku5.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku5.jpg,0.1856459695051037,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku50.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku50.jpg,0.2263692532156523,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku6.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku6.jpg,0.806690990689952,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku7.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku7.jpg,0.3902089818429331,False
Group F,Belgium Players,Images_Jérémy Doku,Jérémy Doku8.jpg,data/Images/Group F/Belgium Players/Images_Jérémy Doku/Jérémy Doku8.jpg,0.3730964889200828,False
Group F,Belgium Players,Images_Kevin De Bruyne,Kevin De Bruyne1.jpg,data/Images/Group F/Belgium Players/Images_Kevin De Bruyne/Kevin De Bruyne1.jpg,0.4810721020606833,False
Group F,Belgium Players,Images_Kevin De Bruyne,Kevin De Bruyne11.jpg,data/Images/Group F/Belgium Players/Images_Kevin De Bruyne/Kevin De Bruyne11.jpg,0.5489308788880666,False
Group F,Belgium Players,Images_Kevin De Bruyne,Kevin De Bruyne14.jpg,data/Images/Group F/Belgium Players/Images_Kevin De Bruyne/Kevin De Bruyne14.jpg,0.5840221536667402,False
Group F,Belgium Players,Images_Kevin De Bruyne,Kevin De Bruyne15.jpg,data/Images/Group F/Belgium Players/Images_Kevin De Bruyne/Kevin De Bruyne15.jpg,0.6327320874188828,False
Group F,Belgium Players,Images_Kevin De Bruyne,Kevin De Bruyne16.jpg,data/Images/Group F/Belgium Players/Images_Kevin De Bruyne/Kevin De Bruyne16.jpg,0.3630161951683413,False
Group F,Belgium Players,Images_Kevin De Bruyne,Kevin De Bruyne18.jpg,data/Images/Group F/Belgium Players/Images_Kevin De Bruyne/Kevin De Bruyne18.jpg,0.6058003342638613,False
Group F,Belgium Players,Images_Kevin De Bruyne,Kevin De Bruyne19.jpg,data/Images/Group F/Belgium Players/Images_Kevin De Bruyne/Kevin De Bruyne19.jpg,0.7207565788453201,False
Group F,Belgium Players,Images_Kevin De Bruyne,Kevin De Bruyne2.jpg,data/Images/Group F/Belgium Players/Images_Kevin De Bruyne/Kevin De Bruyne2.jpg,0.3692898690515276,False
